,file,speakerId
333,1462-170138-0003.flac,1462
334,5895-34615-0017.flac,5895
335,6241-61943-0027.flac,6241
336,8297-275154-0025.flac,8297
337,6345-64257-0001.flac,6345
338,8297-275154-0001.flac,8297
339,251-118436-0009.flac,251
340,6319-57405-0008.flac,6319
341,2803-154320-0012.flac,2803
342,652-129742-0001.flac,652
343,1993-147964-0003.flac,1993
344,2803-154320-0009.flac,2803
345,2412-153947-0009.flac,2412
346,2277-149874-0018.flac,2277
347,84-121123-0024.flac,84
348,6241-61943-0002.flac,6241
349,7976-105575-0014.flac,7976
350,1988-24833-0010.flac,1988
351,7850-286674-0005.flac,7850
352,7976-105575-0023.flac,7976
353,7976-105575-0011.flac,7976
354,251-118436-0017.flac,251
355,7976-105575-0019.flac,7976
356,2086-149214-0002.flac,2086
357,1462-170138-0017.flac,1462
358,777-126732-0057.flac,777
359,174-50561-0004.flac,174
360,5895-34615-0019.flac,5895
361,8297-275154-0027.flac,8297
362,1462-170138-0010.flac,1462
363,1272-128104-0000.flac,1272
364,8297-275154-0007.flac,8297
365,6313-66125-0016.flac,6313
366,6319-57405-0004.flac,6319
367,6313-66125-0002.flac,6313
368,1919-142785-0030.flac,1919
369,652-129742-0000.flac,652
370,1993-147964-0007.flac,1993
371,84-121123-0019.flac,84
372,84-121123-0011.flac,84
373,1673-143396-0010.flac,1673
374,7850-286674-0003.flac,7850
375,7850-286674-0015.flac,7850
376,6241-61943-0023.flac,6241
377,5694-64025-0007.flac,5694
378,2412-153947-0016.flac,2412
379,6241-61943-0011.flac,6241
380,1993-147149-0028.flac,1993
381,7976-105575-0026.flac,7976
382,1919-142785-0001.flac,1919
383,777-126732-0052.flac,777
384,7976-105575-0018.flac,7976
385,2412-153947-0006.flac,2412
386,1919-142785-0007.flac,1919
387,174-50561-0009.flac,174
388,777-126732-0003.flac,777
389,777-126732-0059.flac,777
390,8297-275154-0013.flac,8297
391,84-121123-0000.flac,84
392,7976-105575-0008.flac,7976
393,6313-66125-0000.flac,6313
394,422-122949-0004.flac,422
395,2035-147960-0013.flac,2035
396,5536-43358-0009.flac,5536
397,1993-147149-0014.flac,1993
398,251-118436-0020.flac,251
399,8842-302196-0012.flac,8842
400,5338-24615-0011.flac,5338
401,1988-24833-0001.flac,1988
402,1673-143396-0002.flac,1673
403,1462-170138-0019.flac,1462
404,6319-57405-0009.flac,6319
405,2078-142845-0002.flac,2078
406,84-121123-0003.flac,84
407,84-121123-0018.flac,84
408,2035-147960-0004.flac,2035
409,5694-64025-0008.flac,5694
410,6241-61943-0014.flac,6241
411,84-121123-0012.flac,84
412,5338-24615-0006.flac,5338
413,652-129742-0005.flac,652
414,251-118436-0010.flac,251
415,2277-149874-0021.flac,2277
416,84-121123-0001.flac,84
417,1673-143396-0020.flac,1673
418,5895-34615-0007.flac,5895
419,84-121123-0020.flac,84
420,2078-142845-0010.flac,2078
421,5895-34615-0001.flac,5895
422,6319-57405-0001.flac,6319
423,1272-128104-0009.flac,1272
424,6313-66125-0025.flac,6313
425,652-129742-0015.flac,652
426,251-118436-0004.flac,251
427,6241-61943-0017.flac,6241
428,5694-64025-0010.flac,5694
429,6345-64257-0012.flac,6345
430,7850-286674-0006.flac,7850
431,1919-142785-0028.flac,1919
432,5895-34615-0016.flac,5895
433,2078-142845-0044.flac,2078
434,7976-105575-0013.flac,7976
435,2035-147960-0006.flac,2035
436,1462-170138-0008.flac,1462
437,5338-24615-0010.flac,5338
438,1462-170138-0007.flac,1462
439,2086-149220-0016.flac,2086
440,2412-153947-0002.flac,2412
441,6313-66125-0017.flac,6313
442,6313-66125-0026.flac,6313
443,8297-275154-0026.flac,8297
444,2412-153947-0004.flac,2412
445,652-129742-0014.flac,652
446,2277-149874-0012.flac,2277
447,6313-66125-0005.flac,6313
448,7976-105575-0029.flac,7976
449,8297-275154-0017.flac,8297
450,1919-142785-0006.flac,1919
451,1919-142785-0002.flac,1919
452,422-122949-0002.flac,422
453,6313-66125-0008.flac,6313
454,2412-153947-0000.flac,2412
455,1993-147149-0001.flac,1993
456,7976-105575-0006.flac,7976
457,8297-275154-0002.flac,8297
458,2803-154320-0010.flac,2803
459,1993-147964-0001.flac,1993
460,7976-105575-0021.flac,7976
461,5338-24615-0002.flac,5338
462,6313-66125-0001.flac,6313
463,1993-147149-0016.flac,1993
464,1988-24833-0002.flac,1988
465,1993-147149-0019.flac,1993
466,2412-153947-0007.flac,2412
467,174-50561-0006.flac,174
468,2086-149220-0038.flac,2086
469,2277-149874-0000.flac,2277
470,1993-147149-0025.flac,1993
471,1272-128104-0007.flac,1272
472,2078-142845-0009.flac,2078
473,2086-149220-0020.flac,2086
474,6345-64257-0020.flac,6345
475,777-126732-0012.flac,777
476,1673-143396-0015.flac,1673
477,7976-105575-0027.flac,7976
478,1462-170138-0022.flac,1462
479,5895-34615-0013.flac,5895
480,84-121123-0022.flac,84
481,5895-34615-0020.flac,5895
482,2086-149220-0037.flac,2086
483,8297-275154-0015.flac,8297
484,652-129742-0016.flac,652
485,1462-170138-0002.flac,1462
486,2803-154320-0008.flac,2803
487,1993-147149-0027.flac,1993
488,7850-286674-0014.flac,7850
489,777-126732-0053.flac,777
490,8297-275154-0011.flac,8297
491,5694-64025-0023.flac,5694
492,2803-154320-0007.flac,2803
493,2078-142845-0046.flac,2078
494,6241-61943-0013.flac,6241
495,1673-143396-0001.flac,1673
496,8297-275154-0010.flac,8297
497,777-126732-0010.flac,777
498,2078-142845-0051.flac,2078
499,1462-170138-0000.flac,1462
500,174-50561-0018.flac,174
501,174-50561-0008.flac,174
502,6241-61943-0010.flac,6241
503,5536-43358-0010.flac,5536
504,2277-149874-0001.flac,2277
505,1673-143396-0012.flac,1673
506,6313-66125-0009.flac,6313
507,1919-142785-0021.flac,1919
508,6241-61943-0005.flac,6241
509,7850-286674-0002.flac,7850
510,251-118436-0000.flac,251
511,7976-105575-0020.flac,7976
512,1993-147149-0030.flac,1993
513,8297-275154-0008.flac,8297
514,2078-142845-0048.flac,2078
515,5338-24615-0005.flac,5338
516,1272-128104-0014.flac,1272
517,5338-24615-0012.flac,5338
518,777-126732-0056.flac,777
519,1988-24833-0024.flac,1988
520,1272-128104-0004.flac,1272
521,777-126732-0004.flac,777
522,7850-286674-0011.flac,7850
523,6313-66125-0020.flac,6313
524,1673-143396-0011.flac,1673
525,5694-64025-0015.flac,5694
526,174-50561-0012.flac,174
527,251-118436-0001.flac,251
528,1988-24833-0006.flac,1988
529,84-121123-0017.flac,84
530,1919-142785-0014.flac,1919
531,6241-61943-0024.flac,6241
532,2086-149220-0019.flac,2086
533,1673-143396-0004.flac,1673
534,6345-64257-0009.flac,6345
535,422-122949-0006.flac,422
536,2277-149874-0009.flac,2277
537,1993-147149-0017.flac,1993
538,8297-275154-0021.flac,8297
539,2086-149220-0032.flac,2086
540,6345-64257-0016.flac,6345
541,1673-143396-0003.flac,1673
542,2086-149220-0028.flac,2086
543,174-50561-0002.flac,174
544,2803-154320-0011.flac,2803
545,6345-64257-0005.flac,6345
546,1919-142785-0013.flac,1919
547,2803-154320-0003.flac,2803
548,1272-128104-0001.flac,1272
549,2035-147960-0015.flac,2035
550,1988-24833-0018.flac,1988
551,6313-66125-0012.flac,6313
552,2277-149874-0020.flac,2277
553,2277-149874-0010.flac,2277
554,1988-24833-0007.flac,1988
555,422-122949-0009.flac,422
556,5694-64025-0016.flac,5694
557,6313-66125-0023.flac,6313
558,777-126732-0009.flac,777
559,6319-57405-0011.flac,6319
560,1272-128104-0013.flac,1272
561,1988-24833-0012.flac,1988
562,6345-64257-0011.flac,6345
563,777-126732-0013.flac,777
564,1988-24833-0022.flac,1988
565,1919-142785-0026.flac,1919
566,777-126732-0006.flac,777
567,1272-128104-0006.flac,1272
568,7976-105575-0025.flac,7976
569,5895-34615-0000.flac,5895
570,1988-24833-0014.flac,1988
571,2412-153947-0011.flac,2412
572,2086-149220-0024.flac,2086
573,1673-143396-0019.flac,1673
574,1988-24833-0008.flac,1988
575,6319-57405-0010.flac,6319
576,8297-275154-0023.flac,8297
577,6345-64257-0017.flac,6345
578,6313-66125-0010.flac,6313
579,652-129742-0003.flac,652
580,1988-24833-0000.flac,1988
581,7976-105575-0028.flac,7976
582,6241-61943-0012.flac,6241
583,2412-153947-0005.flac,2412
584,1993-147149-0009.flac,1993
585,1462-170138-0018.flac,1462
586,5536-43358-0000.flac,5536
587,2412-153947-0013.flac,2412
588,174-50561-0003.flac,174
589,1919-142785-0011.flac,1919
590,8842-302196-0006.flac,8842
591,2035-147960-0010.flac,2035
592,777-126732-0008.flac,777
593,652-129742-0008.flac,652
594,7850-286674-0016.flac,7850
595,777-126732-0051.flac,777
596,652-129742-0020.flac,652
597,5895-34615-0021.flac,5895
598,6313-66125-0014.flac,6313
599,2086-149220-0026.flac,2086
600,2086-149214-0004.flac,2086
601,1673-143396-0016.flac,1673
602,777-126732-0000.flac,777
603,652-129742-0018.flac,652
604,1919-142785-0004.flac,1919
605,2078-142845-0006.flac,2078
606,2035-147960-0012.flac,2035
607,5338-24615-0009.flac,5338
608,174-50561-0001.flac,174
609,1993-147149-0018.flac,1993
610,1272-128104-0002.flac,1272
611,6319-57405-0007.flac,6319
612,8297-275154-0024.flac,8297
613,1673-143396-0009.flac,1673
614,6345-64257-0018.flac,6345
615,2078-142845-0000.flac,2078
616,5536-43358-0014.flac,5536
617,2086-149220-0017.flac,2086
618,777-126732-0014.flac,777
619,174-50561-0010.flac,174
620,1272-128104-0003.flac,1272
621,1919-142785-0020.flac,1919
622,251-118436-0019.flac,251
623,652-129742-0006.flac,652
624,8297-275154-0006.flac,8297
625,6313-66125-0003.flac,6313
626,5895-34615-0015.flac,5895
627,84-121123-0027.flac,84
628,6241-61943-0000.flac,6241
629,1988-24833-0017.flac,1988
630,7850-286674-0013.flac,7850
631,251-118436-0012.flac,251
632,5895-34615-0014.flac,5895
633,7976-105575-0022.flac,7976
634,8297-275154-0014.flac,8297
635,1272-128104-0012.flac,1272
636,1673-143396-0013.flac,1673
637,2035-147960-0008.flac,2035
638,6345-64257-0007.flac,6345
639,7850-286674-0007.flac,7850
640,1272-128104-0010.flac,1272
641,652-129742-0004.flac,652
642,1988-24833-0023.flac,1988
643,84-121123-0021.flac,84
644,7976-105575-0024.flac,7976
645,1993-147149-0022.flac,1993
646,652-129742-0011.flac,652
647,84-121123-0004.flac,84
648,1673-143396-0018.flac,1673
649,1462-170138-0014.flac,1462
650,7976-105575-0001.flac,7976
651,1993-147149-0004.flac,1993
652,251-118436-0022.flac,251
653,1462-170138-0026.flac,1462
654,5536-43358-0019.flac,5536
655,8842-302196-0007.flac,8842
656,84-121123-0010.flac,84
657,8297-275154-0000.flac,8297
658,2277-149874-0008.flac,2277
659,422-122949-0007.flac,422
660,5338-24615-0000.flac,5338
661,5895-34615-0002.flac,5895
662,1993-147149-0013.flac,1993
663,1919-142785-0000.flac,1919
664,5694-64025-0009.flac,5694
665,7850-286674-0004.flac,7850
666,6345-64257-0015.flac,6345
667,2035-147960-0007.flac,2035
668,652-129742-0002.flac,652
669,6241-61943-0025.flac,6241
670,2086-149220-0029.flac,2086
671,5895-34615-0018.flac,5895
672,7850-286674-0000.flac,7850
673,2277-149874-0013.flac,2277
674,6241-61943-0003.flac,6241
675,1988-24833-0021.flac,1988
676,1993-147964-0000.flac,1993
677,2086-149220-0035.flac,2086
678,1993-147964-0004.flac,1993
679,777-126732-0015.flac,777
